#name                        dt     m1   m2     zl  zs     id      tau     sig
tdc1_rung1_quad_pair43B.txt 31.48 21.0 22.27 0.452 3.06 4177806 87.53212 0.03785
tdc1_rung1_quad_pair44A.txt 16.63 21.13 20.79 1.4 3.69 61605421 351.30343 0.01052
tdc1_rung1_quad_pair44B.txt 14.67 20.57 21.61 1.4 3.69 61605421 351.30343 0.01052
tdc1_rung1_quad_pair45A.txt 10.41 19.91 21.6 0.608 3.11 9049851 81.17809 0.00972
tdc1_rung1_quad_pair45B.txt 20.18 21.49 19.86 0.608 3.11 9049851 81.17809 0.00972
tdc1_rung1_quad_pair46A.txt 5.17 21.33 21.67 1.566 4.21 76723721 739.25229 0.00711
tdc1_rung1_quad_pair46B.txt 12.35 21.51 21.96 1.566 4.21 76723721 739.25229 0.00711
tdc1_rung1_quad_pair47A.txt 5.41 19.66 21.57 0.34 2.93 1927802 88.67656 0.02137
tdc1_rung1_quad_pair47B.txt 6.11 21.34 19.63 0.34 2.93 1927802 88.67656 0.02137
tdc1_rung1_quad_pair48A.txt 7.89 21.69 21.38 1.086 3.22 36061034 683.58049 0.00679
tdc1_rung1_quad_pair48B.txt 30.09 21.13 24.13 1.086 3.22 36061034 683.58049 0.00679
tdc1_rung1_quad_pair49A.txt 28.15 20.72 21.06 0.436 1.18 3793356 831.92359 0.00551
tdc1_rung1_quad_pair49B.txt 49.91 20.75 21.46 0.436 1.18 3793356 831.92359 0.00551
tdc1_rung1_quad_pair50A.txt 5.2 19.43 21.53 0.384 2.95 2682136 56.67209 0.04422
tdc1_rung1_quad_pair50B.txt 11.47 21.28 19.53 0.384 2.95 2682136 56.67209 0.04422
tdc1_rung1_quad_pair51A.txt 10.93 20.44 21.37 0.624 2.38 9671738 109.3798 0.00913
tdc1_rung1_quad_pair51B.txt 54.84 21.19 21.03 0.624 2.38 9671738 109.3798 0.00913
tdc1_rung1_quad_pair52A.txt 44.97 21.41 22.67 0.674 4.21 11748864 333.63066 0.00448
tdc1_rung1_quad_pair52B.txt 40.87 21.98 21.21 0.674 4.21 11748864 333.63066 0.00448
tdc1_rung1_quad_pair53A.txt 8.68 21.52 22.2 0.476 1.44 4786827 762.23336 0.01216
tdc1_rung1_quad_pair53B.txt 6.46 21.68 21.74 0.476 1.44 4786827 762.23336 0.01216
tdc1_rung1_quad_pair54A.txt 13.94 21.27 20.74 1.002 2.43 30176920 52.16588 0.05295
tdc1_rung1_quad_pair54B.txt 17.34 20.61 21.82 1.002 2.43 30176920 52.16588 0.05295
tdc1_rung1_quad_pair55A.txt 9.68 20.5 21.45 0.444 2.41 3976745 44.64898 0.01795
tdc1_rung1_quad_pair55B.txt 11.98 20.66 21.31 0.444 2.41 3976745 44.64898 0.01795
tdc1_rung1_quad_pair56A.txt 9.13 21.09 21.39 0.77 1.92 16288851 131.04008 0.02202
tdc1_rung1_quad_pair56B.txt 25.28 21.35 21.61 0.77 1.92 16288851 131.04008 0.02202
tdc1_rung1_quad_pair57A.txt 13.55 21.02 20.37 0.768 1.4 16184719 917.67322 0.00295
tdc1_rung1_quad_pair57B.txt 17.5 20.64 21.93 0.768 1.4 16184719 917.67322 0.00295
tdc1_rung1_quad_pair58A.txt 7.91 20.85 22.47 1.554 4.06 75573584 36.49722 0.02042
tdc1_rung1_quad_pair58B.txt 8.12 21.66 21.08 1.554 4.06 75573584 36.49722 0.02042
tdc1_rung1_quad_pair59A.txt 15.01 21.11 22.27 1.396 2.62 61242241 60.30752 0.02386
tdc1_rung1_quad_pair59B.txt 35.56 21.43 22.01 1.396 2.62 61242241 60.30752 0.02386
tdc1_rung1_quad_pair60A.txt 10.08 22.42 22.74 1.576 2.6 77642355 258.91188 0.01673
tdc1_rung1_quad_pair60B.txt 10.64 22.1 23.66 1.576 2.6 77642355 258.91188 0.01673
tdc1_rung1_quad_pair61A.txt 5.7 22.28 22.3 1.028 2.74 31960965 42.73937 0.01814
tdc1_rung1_quad_pair61B.txt 30.43 22.27 23.65 1.028 2.74 31960965 42.73937 0.01814
tdc1_rung1_quad_pair62A.txt 7.38 22.35 20.94 1.854 3.92 104816356 94.28275 0.01944
tdc1_rung1_quad_pair62B.txt 24.84 20.86 23.87 1.854 3.92 104816356 94.28275 0.01944
tdc1_rung1_quad_pair63A.txt 8.09 21.69 23.19 1.328 2.34 55339842 260.13792 0.02986
tdc1_rung1_quad_pair63B.txt 14.04 22.81 21.53 1.328 2.34 55339842 260.13792 0.02986
tdc1_rung1_quad_pair64A.txt 14.04 22.36 22.91 0.944 3.13 26339342 63.35663 0.02568
tdc1_rung1_quad_pair64B.txt 19.17 22.45 22.96 0.944 3.13 26339342 63.35663 0.02568
tdc1_rung1_quad_pair65A.txt 32.68 22.89 22.94 0.958 4.76 27264253 345.02183 0.01017
tdc1_rung1_quad_pair65B.txt 34.25 22.79 23.11 0.958 4.76 27264253 345.02183 0.01017
tdc1_rung1_quad_pair66A.txt 7.65 22.26 23.24 1.044 2.07 33086532 73.61062 0.03158
tdc1_rung1_quad_pair66B.txt 28.21 22.85 22.92 1.044 2.07 33086532 73.61062 0.03158
testA 0 0 0 0 0 0 0 0
testB 0 0 0 0 0 0 0 0
tdc1_rung1_quad_pair68A.txt 8.0 22.95 22.93 1.03 3.54 32072060 169.39734 0.0098
tdc1_rung1_quad_pair68B.txt 8.73 22.56 23.71 1.03 3.54 32072060 169.39734 0.0098
tdc1_rung1_quad_pair69A.txt 20.2 22.4 20.8 1.194 2.49 44329018 77.75749 0.04111
tdc1_rung1_quad_pair69B.txt 84.79 20.78 24.14 1.194 2.49 44329018 77.75749 0.04111
tdc1_rung1_quad_pair70A.txt 99.13 22.48 26.01 1.542 5.17 74489849 83.96736 0.01099
tdc1_rung1_quad_pair70B.txt 8.25 22.59 22.62 1.542 5.17 74489849 83.96736 0.01099
tdc1_rung1_quad_pair71A.txt 11.7 22.42 20.65 0.638 2.52 10219292 721.40215 0.00406
tdc1_rung1_quad_pair71B.txt 38.73 20.73 24.74 0.638 2.52 10219292 721.40215 0.00406
tdc1_rung1_quad_pair72A.txt 21.7 22.82 22.84 0.684 4.52 12184564 81.99059 0.01211
tdc1_rung1_quad_pair72B.txt 16.46 22.5 23.13 0.684 4.52 12184564 81.99059 0.01211
tdc1_rung1_quad_pair73A.txt 36.94 20.52 22.53 1.29 2.37 52150131 577.7262 0.00668
tdc1_rung1_quad_pair73B.txt 35.07 22.18 20.55 1.29 2.37 52150131 577.7262 0.00668
tdc1_rung1_quad_pair74A.txt 43.1 22.67 22.13 0.51 2.88 5743023 62.32131 0.01213
tdc1_rung1_quad_pair74B.txt 29.25 22.81 24.26 0.51 2.88 5743023 62.32131 0.01213
tdc1_rung1_quad_pair75A.txt 75.52 22.75 22.06 0.916 2.03 24594314 99.05471 0.01636
tdc1_rung1_quad_pair75B.txt 9.16 21.5 22.67 0.916 2.03 24594314 99.05471 0.01636
tdc1_rung1_quad_pair76A.txt 7.16 22.59 22.9 0.46 2.34 4371006 831.65811 0.01225
tdc1_rung1_quad_pair76B.txt 66.15 22.72 25.24 0.46 2.34 4371006 831.65811 0.01225
tdc1_rung1_quad_pair77A.txt 17.09 20.46 22.58 0.416 0.86 3344529 181.59663 0.01131
tdc1_rung1_quad_pair77B.txt 48.7 22.23 20.32 0.416 0.86 3344529 181.59663 0.01131
tdc1_rung1_quad_pair78A.txt 9.78 22.55 21.18 0.39 3.54 2791271 127.38661 0.03537
tdc1_rung1_quad_pair78B.txt 5.44 21.43 23.3 0.39 3.54 2791271 127.38661 0.03537
tdc1_rung1_quad_pair79A.txt 83.91 22.85 23.55 1.184 2.71 43547406 34.72101 0.07884
tdc1_rung1_quad_pair79B.txt 5.44 22.36 22.27 1.184 2.71 43547406 34.72101 0.07884
tdc1_rung1_quad_pair80A.txt 17.96 22.3 21.84 0.202 0.62 447252 270.8074 0.02263
tdc1_rung1_quad_pair80B.txt 15.65 21.59 22.96 0.202 0.62 447252 270.8074 0.02263
tdc1_rung1_quad_pair81A.txt 74.8 22.01 23.49 0.762 3.24 15883016 104.95974 0.00958
tdc1_rung1_quad_pair81B.txt 11.62 21.8 22.2 0.762 3.24 15883016 104.95974 0.00958
tdc1_rung1_quad_pair82A.txt 8.27 21.82 22.09 0.404 4.3 3083204 82.26192 0.02468
tdc1_rung1_quad_pair82B.txt 49.55 21.66 24.81 0.404 4.3 3083204 82.26192 0.02468
tdc1_rung1_quad_pair83A.txt 70.77 22.97 22.75 1.268 4.03 50337436 39.45319 0.01544
tdc1_rung1_quad_pair83B.txt 21.77 22.31 22.99 1.268 4.03 50337436 39.45319 0.01544
tdc1_rung1_quad_pair84A.txt 59.88 22.02 22.68 1.17 2.14 42453223 100.36581 0.0398
tdc1_rung1_quad_pair84B.txt 27.27 21.8 22.48 1.17 2.14 42453223 100.36581 0.0398
tdc1_rung1_quad_pair85A.txt 14.76 22.78 22.84 1.206 2.31 45296064 39.95443 0.02395
tdc1_rung1_quad_pair85B.txt 114.36 22.71 25.0 1.206 2.31 45296064 39.95443 0.02395
tdc1_rung1_quad_pair86A.txt 10.35 22.46 22.99 0.982 2.11 28816554 32.04324 0.07333
tdc1_rung1_quad_pair86B.txt 9.44 22.44 22.97 0.982 2.11 28816554 32.04324 0.07333
tdc1_rung1_quad_pair87A.txt 55.33 22.93 22.88 0.484 2.42 5010266 36.42937 0.01654
tdc1_rung1_quad_pair87B.txt 6.94 22.16 22.95 0.484 2.42 5010266 36.42937 0.01654
tdc1_rung1_quad_pair88A.txt 30.52 22.77 20.12 2.246 3.22 145279160 105.5437 0.02504
tdc1_rung1_quad_pair88B.txt 11.04 20.05 23.4 2.246 3.22 145279160 105.5437 0.02504
tdc1_rung1_quad_pair89A.txt 12.74 22.18 22.79 0.672 2.3 11646574 43.44417 0.06012
tdc1_rung1_quad_pair89B.txt 40.7 22.31 23.42 0.672 2.3 11646574 43.44417 0.06012
tdc1_rung1_quad_pair90A.txt 12.29 22.19 22.57 0.832 3.89 19612837 190.75397 0.00576
tdc1_rung1_quad_pair90B.txt 51.63 22.51 23.04 0.832 3.89 19612837 190.75397 0.00576
tdc1_rung1_quad_pair91A.txt 16.47 22.85 22.23 0.792 3.68 17429860 66.62308 0.01706
tdc1_rung1_quad_pair91B.txt 37.19 22.16 23.96 0.792 3.68 17429860 66.62308 0.01706
tdc1_rung1_quad_pair92A.txt 32.27 22.51 23.2 0.832 3.19 19619493 971.62754 0.00269
tdc1_rung1_quad_pair92B.txt 12.24 22.55 22.48 0.832 3.19 19619493 971.62754 0.00269
tdc1_rung1_quad_pair93A.txt 7.4 21.54 22.06 1.002 1.36 30162876 79.57575 0.02451
tdc1_rung1_quad_pair93B.txt 5.9 21.33 22.45 1.002 1.36 30162876 79.57575 0.02451
testA 0 0 0 0 0 0 0 0
testB 0 0 0 0 0 0 0 0
tdc1_rung1_quad_pair95A.txt 17.85 23.21 22.91 0.566 4.68 7527028 194.70145 0.01688
tdc1_rung1_quad_pair95B.txt 24.15 22.6 24.31 0.566 4.68 7527028 194.70145 0.01688
tdc1_rung1_quad_pair96A.txt 12.78 22.89 23.29 1.192 2.35 44184215 144.50558 0.00667
tdc1_rung1_quad_pair96B.txt 25.2 23.08 23.43 1.192 2.35 44184215 144.50558 0.00667
tdc1_rung1_quad_pair97A.txt 27.45 23.22 21.63 0.436 3.61 3779712 310.694 0.00758
tdc1_rung1_quad_pair97B.txt 5.85 21.41 23.79 0.436 3.61 3779712 310.694 0.00758
tdc1_rung1_quad_pair98A.txt 15.42 23.03 22.82 0.722 2.77 13914161 50.37067 0.04537
tdc1_rung1_quad_pair98B.txt 6.91 22.52 23.05 0.722 2.77 13914161 50.37067 0.04537
tdc1_rung1_quad_pair99A.txt 5.1 23.1 23.05 0.732 2.01 14354819 480.58865 0.01806
tdc1_rung1_quad_pair99B.txt 11.62 22.65 25.06 0.732 2.01 14354819 480.58865 0.01806
tdc1_rung1_quad_pair100A.txt 6.34 23.1 22.72 0.188 3.0 364733 50.92916 0.02824
tdc1_rung1_quad_pair100B.txt 17.52 22.6 24.33 0.188 3.0 364733 50.92916 0.02824
tdc1_rung1_quad_pair101A.txt 19.8 22.61 23.07 1.4 3.69 61570853 281.43943 0.01154
tdc1_rung1_quad_pair101B.txt 7.12 22.21 23.13 1.4 3.69 61570853 281.43943 0.01154
tdc1_rung1_quad_pair102A.txt 8.74 22.71 23.16 1.246 2.87 48448715 66.14515 0.01066
tdc1_rung1_quad_pair102B.txt 7.48 22.49 23.59 1.246 2.87 48448715 66.14515 0.01066
tdc1_rung1_quad_pair103A.txt 5.61 22.77 23.21 0.976 2.92 28431285 34.28175 0.05409
tdc1_rung1_quad_pair103B.txt 30.36 23.12 23.97 0.976 2.92 28431285 34.28175 0.05409
tdc1_rung1_quad_pair104A.txt 20.13 21.58 24.06 1.642 3.31 83958947 275.67727 0.02212
tdc1_rung1_quad_pair104B.txt 7.33 23.02 21.54 1.642 3.31 83958947 275.67727 0.02212
tdc1_rung1_quad_pair105A.txt 17.69 23.11 22.93 0.574 3.62 7794116 290.56653 0.02297
tdc1_rung1_quad_pair105B.txt 10.86 22.46 23.96 0.574 3.62 7794116 290.56653 0.02297
tdc1_rung1_quad_pair106A.txt 75.38 23.19 24.03 0.746 2.67 15091478 290.50593 0.02137
tdc1_rung1_quad_pair106B.txt 11.78 22.86 23.15 0.746 2.67 15091478 290.50593 0.02137
tdc1_rung1_quad_pair107A.txt 45.69 23.11 23.22 2.194 5.49 139852433 626.51482 0.00797
tdc1_rung1_quad_pair107B.txt 70.14 23.09 23.5 2.194 5.49 139852433 626.51482 0.00797
tdc1_rung1_quad_pair108A.txt 44.02 22.97 24.44 0.922 3.88 24958688 101.34495 0.00802
tdc1_rung1_quad_pair108B.txt 16.1 23.27 23.1 0.922 3.88 24958688 101.34495 0.00802
tdc1_rung1_quad_pair109A.txt 6.25 23.01 22.55 0.884 4.26 22563845 130.74876 0.01302
tdc1_rung1_quad_pair109B.txt 6.29 22.23 24.17 0.884 4.26 22563845 130.74876 0.01302
tdc1_rung1_quad_pair110A.txt 11.56 22.46 23.85 0.736 4.38 14577777 260.30231 0.01925
tdc1_rung1_quad_pair110B.txt 36.17 23.21 23.07 0.736 4.38 14577777 260.30231 0.01925
tdc1_rung1_quad_pair111A.txt 35.41 22.53 24.34 1.986 4.49 118267621 815.20115 0.01489
tdc1_rung1_quad_pair111B.txt 5.58 23.02 22.58 1.986 4.49 118267621 815.20115 0.01489
tdc1_rung1_quad_pair112A.txt 15.23 23.24 22.7 0.468 2.47 4574965 53.4707 0.01867
tdc1_rung1_quad_pair112B.txt 49.78 23.08 26.03 0.468 2.47 4574965 53.4707 0.01867
tdc1_rung1_quad_pair113A.txt 61.25 22.86 24.06 0.836 2.06 19840804 59.71549 0.0145
tdc1_rung1_quad_pair113B.txt 14.54 22.7 23.13 0.836 2.06 19840804 59.71549 0.0145
tdc1_rung1_quad_pair114A.txt 24.79 23.17 21.59 0.356 2.99 2188684 53.90852 0.05515
tdc1_rung1_quad_pair114B.txt 59.98 21.53 24.51 0.356 2.99 2188684 53.90852 0.05515
tdc1_rung1_quad_pair115A.txt 18.15 23.14 22.81 0.592 3.35 8447667 370.88263 0.00837
tdc1_rung1_quad_pair115B.txt 79.34 23.24 26.16 0.592 3.35 8447667 370.88263 0.00837
tdc1_rung1_quad_pair116A.txt 22.94 22.45 23.94 1.01 1.97 30727940 779.78476 0.00886
tdc1_rung1_quad_pair116B.txt 43.3 22.96 23.15 1.01 1.97 30727940 779.78476 0.00886
tdc1_rung1_quad_pair117A.txt 56.0 23.08 23.66 2.036 4.92 123400684 136.15411 0.02044
tdc1_rung1_quad_pair117B.txt 6.71 22.53 22.9 2.036 4.92 123400684 136.15411 0.02044
tdc1_rung1_quad_pair118A.txt 21.68 23.25 22.97 0.75 2.45 15283811 207.85759 0.00999
tdc1_rung1_quad_pair118B.txt 12.26 22.55 23.81 0.75 2.45 15283811 207.85759 0.00999
tdc1_rung1_quad_pair119A.txt 37.2 22.7 23.24 0.554 1.55 7135427 96.2905 0.02632
tdc1_rung1_quad_pair119B.txt 58.64 22.65 23.83 0.554 1.55 7135427 96.2905 0.02632
tdc1_rung1_quad_pair120A.txt 101.22 22.93 23.13 1.578 3.03 77890863 55.088 0.02445
tdc1_rung1_quad_pair120B.txt 13.27 22.22 23.07 1.578 3.03 77890863 55.088 0.02445
tdc1_rung1_quad_pair121A.txt 6.35 21.21 23.16 2.014 4.19 121141346 358.69724 0.01518
tdc1_rung1_quad_pair121B.txt 39.3 23.17 21.42 2.014 4.19 121141346 358.69724 0.01518
tdc1_rung1_quad_pair122A.txt 65.56 22.74 23.09 0.624 2.78 9669226 393.88787 0.00539
tdc1_rung1_quad_pair122B.txt 30.49 22.22 24.18 0.624 2.78 9669226 393.88787 0.00539
tdc1_rung1_quad_pair123A.txt 24.24 22.57 24.29 0.732 2.45 14388078 872.18137 0.00385
tdc1_rung1_quad_pair123B.txt 28.34 23.22 23.0 0.732 2.45 14388078 872.18137 0.00385
tdc1_rung1_quad_pair124A.txt 21.07 22.1 24.24 0.986 2.68 29080727 113.69356 0.01813
tdc1_rung1_quad_pair124B.txt 11.84 23.09 21.97 0.986 2.68 29080727 113.69356 0.01813
tdc1_rung1_quad_pair125A.txt 67.02 22.93 24.9 0.952 1.99 26873237 375.87859 0.01029
tdc1_rung1_quad_pair125B.txt 7.23 23.01 22.95 0.952 1.99 26873237 375.87859 0.01029
testA 0 0 0 0 0 0 0 0
testB 0 0 0 0 0 0 0 0
tdc1_rung1_quad_pair127A.txt 5.14 22.68 22.79 1.32 2.98 54684968 46.36084 0.01664
tdc1_rung1_quad_pair127B.txt 60.52 23.11 24.1 1.32 2.98 54684968 46.36084 0.01664
tdc1_rung1_quad_pair128A.txt 12.84 23.3 22.87 1.11 2.85 37882742 433.85322 0.02372
tdc1_rung1_quad_pair128B.txt 92.11 22.99 25.99 1.11 2.85 37882742 433.85322 0.02372
tdc1_rung1_quad_pair129A.txt 44.92 22.75 24.59 1.46 3.63 66966793 54.4918 0.01959
tdc1_rung1_quad_pair129B.txt 9.21 23.13 22.82 1.46 3.63 66966793 54.4918 0.01959
tdc1_rung1_quad_pair130A.txt 11.16 21.9 23.08 0.76 1.86 15792178 530.4603 0.01639
tdc1_rung1_quad_pair130B.txt 18.73 23.04 22.01 0.76 1.86 15792178 530.4603 0.01639
tdc1_rung1_quad_pair131A.txt 6.1 22.73 23.12 0.81 2.0 18382975 214.36793 0.02449
tdc1_rung1_quad_pair131B.txt 9.67 22.86 23.25 0.81 2.0 18382975 214.36793 0.02449
tdc1_rung1_quad_pair132A.txt 6.32 22.14 23.91 0.602 3.73 8800889 235.81169 0.02748
tdc1_rung1_quad_pair132B.txt 6.9 23.05 22.49 0.602 3.73 8800889 235.81169 0.02748
tdc1_rung1_quad_pair133A.txt 8.86 22.75 23.3 1.118 1.92 38487020 802.08127 0.01095
tdc1_rung1_quad_pair133B.txt 9.35 22.98 23.06 1.118 1.92 38487020 802.08127 0.01095
tdc1_rung1_quad_pair134A.txt 24.46 23.16 24.06 0.632 2.2 9978417 141.74953 0.01196
tdc1_rung1_quad_pair134B.txt 7.85 23.08 23.23 0.632 2.2 9978417 141.74953 0.01196
tdc1_rung1_quad_pair135A.txt 79.77 21.36 23.05 0.734 3.08 14501100 171.27374 0.00639
tdc1_rung1_quad_pair135B.txt 6.38 21.64 21.05 0.734 3.08 14501100 171.27374 0.00639
tdc1_rung1_quad_pair136A.txt 42.26 21.85 22.43 0.322 1.49 1659953 315.64266 0.01261
tdc1_rung1_quad_pair136B.txt 7.79 21.45 21.88 0.322 1.49 1659953 315.64266 0.01261
tdc1_rung1_quad_pair137A.txt 18.02 20.88 21.01 0.494 1.49 5284499 278.76035 0.02772
tdc1_rung1_quad_pair137B.txt 56.34 20.96 21.8 0.494 1.49 5284499 278.76035 0.02772
testA 0 0 0 0 0 0 0 0
testB 0 0 0 0 0 0 0 0
tdc1_rung1_quad_pair139A.txt 16.65 20.61 22.82 0.104 2.51 65315 107.34108 0.03096
tdc1_rung1_quad_pair139B.txt 5.38 21.63 20.63 0.104 2.51 65315 107.34108 0.03096
tdc1_rung1_quad_pair140A.txt 22.66 21.34 21.43 0.874 1.51 22039442 283.58619 0.00509
tdc1_rung1_quad_pair140B.txt 9.58 21.04 21.35 0.874 1.51 22039442 283.58619 0.00509
tdc1_rung1_quad_pair141A.txt 11.87 21.26 21.73 0.506 2.87 5626406 755.84682 0.00413
tdc1_rung1_quad_pair141B.txt 95.14 21.59 23.0 0.506 2.87 5626406 755.84682 0.00413
tdc1_rung1_quad_pair142A.txt 16.23 21.28 21.17 0.942 3.7 26219287 43.34112 0.03146
tdc1_rung1_quad_pair142B.txt 39.6 21.1 22.13 0.942 3.7 26219287 43.34112 0.03146
tdc1_rung1_quad_pair143A.txt 57.61 21.29 20.26 0.928 3.02 25322641 40.4225 0.02942
tdc1_rung1_quad_pair143B.txt 32.45 20.77 23.1 0.928 3.02 25322641 40.4225 0.02942
tdc1_rung1_quad_pair144A.txt 25.43 21.27 21.97 0.87 1.83 21801021 131.99803 0.0296
tdc1_rung1_quad_pair144B.txt 19.61 21.25 21.82 0.87 1.83 21801021 131.99803 0.0296
tdc1_rung1_quad_pair145A.txt 28.83 20.56 21.3 1.16 2.47 41677967 66.59809 0.01232
tdc1_rung1_quad_pair145B.txt 73.51 20.78 21.56 1.16 2.47 41677967 66.59809 0.01232
tdc1_rung1_quad_pair146A.txt 9.0 21.2 21.85 1.436 3.39 64814337 190.34784 0.0298
tdc1_rung1_quad_pair146B.txt 47.84 21.65 20.67 1.436 3.39 64814337 190.34784 0.0298
tdc1_rung1_quad_pair147A.txt 10.99 21.07 22.01 1.008 2.87 30573254 217.6562 0.00745
tdc1_rung1_quad_pair147B.txt 33.31 21.51 21.92 1.008 2.87 30573254 217.6562 0.00745
tdc1_rung1_quad_pair148A.txt 30.65 19.75 21.33 0.99 1.84 29377356 162.38662 0.01389
tdc1_rung1_quad_pair148B.txt 54.48 21.03 19.89 0.99 1.84 29377356 162.38662 0.01389
tdc1_rung1_quad_pair149A.txt 8.68 21.04 21.8 1.538 2.77 74143350 66.65123 0.01281
tdc1_rung1_quad_pair149B.txt 18.66 21.56 21.45 1.538 2.77 74143350 66.65123 0.01281
tdc1_rung1_quad_pair150A.txt 26.26 21.0 23.3 0.748 3.1 15165196 72.30333 0.03322
tdc1_rung1_quad_pair150B.txt 16.54 21.84 21.23 0.748 3.1 15165196 72.30333 0.03322
tdc1_rung1_quad_pair151A.txt 6.56 21.09 20.89 0.932 3.17 25569163 66.85092 0.04352
tdc1_rung1_quad_pair151B.txt 20.95 20.81 22.07 0.932 3.17 25569163 66.85092 0.04352
tdc1_rung1_quad_pair152A.txt 5.89 21.4 22.39 1.458 2.77 66766450 304.46373 0.00649
tdc1_rung1_quad_pair152B.txt 5.41 21.77 21.79 1.458 2.77 66766450 304.46373 0.00649
tdc1_rung1_quad_pair153A.txt 12.78 21.24 22.88 1.026 2.43 31800750 588.28825 0.0095
tdc1_rung1_quad_pair153B.txt 10.83 22.0 21.46 1.026 2.43 31800750 588.28825 0.0095
tdc1_rung1_quad_pair154A.txt 32.81 21.02 22.39 0.806 3.97 18181953 786.49613 0.01069
tdc1_rung1_quad_pair154B.txt 37.51 21.7 21.24 0.806 3.97 18181953 786.49613 0.01069
tdc1_rung1_quad_pair155A.txt 6.47 21.71 21.36 0.324 1.6 1682817 501.71637 0.00851
tdc1_rung1_quad_pair155B.txt 14.24 21.22 22.92 0.324 1.6 1682817 501.71637 0.00851
tdc1_rung1_quad_pair156A.txt 30.91 20.59 21.58 1.202 2.3 44964283 331.9623 0.00706
tdc1_rung1_quad_pair156B.txt 20.15 21.06 20.63 1.202 2.3 44964283 331.9623 0.00706
tdc1_rung1_quad_pair157A.txt 7.54 21.18 20.77 0.996 1.9 29769550 64.69719 0.03818
tdc1_rung1_quad_pair157B.txt 21.06 20.76 22.16 0.996 1.9 29769550 64.69719 0.03818
tdc1_rung1_quad_pair158A.txt 5.63 21.71 21.69 0.772 2.61 16370799 409.72229 0.00747
tdc1_rung1_quad_pair158B.txt 10.0 21.56 22.3 0.772 2.61 16370799 409.72229 0.00747
